label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model,source_shard
688208_chunks_0003_0003,5061,202,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0004_0004,5038,197,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0005_0005,5005,226,5231,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0006_0006,4685,261,4946,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0007_0007,5061,258,5319,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0008_0008,4548,186,4734,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0009_0009,4987,153,5140,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0010_0010,5036,220,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0011_0011,4874,219,5093,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0012_0012,5054,231,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0013_0013,5043,169,5212,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688208_chunks_0014_0014,3179,225,3404,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0001_0001,5036,204,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0002_0002,5057,243,5300,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0003_0003,4902,261,5163,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0004_0004,4993,195,5188,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0005_0005,5024,221,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0006_0006,4893,229,5122,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0007_0007,5060,267,5327,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0008_0008,5024,211,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0009_0009,4711,223,4934,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0010_0010,5063,198,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0011_0011,5009,168,5177,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0012_0012,5062,180,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0013_0013,5060,136,5196,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0014_0014,4516,186,4702,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0015_0015,4746,165,4911,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0016_0016,5026,225,5251,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0017_0017,4998,230,5228,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688258_chunks_0018_0018,3450,230,3680,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0001_0001,5055,243,5298,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0002_0002,4996,280,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0003_0003,5061,219,5280,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0004_0004,5042,247,5289,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0005_0005,5056,231,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0006_0006,5025,227,5252,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0007_0007,5058,212,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0008_0008,5054,234,5288,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0009_0009,5047,196,5243,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0010_0010,4987,206,5193,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0011_0011,5025,127,5152,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0012_0012,5060,228,5288,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0013_0013,5041,244,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0014_0014,5029,379,5408,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0015_0015,5046,260,5306,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0016_0016,5055,208,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0017_0017,5001,274,5275,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0018_0018,5061,225,5286,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0019_0019,5001,290,5291,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0020_0020,4470,204,4674,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0021_0021,4109,211,4320,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0022_0022,4612,211,4823,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0023_0023,5037,254,5291,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0024_0024,5051,203,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0025_0025,5035,232,5267,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688266_chunks_0026_0026,2718,203,2921,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0001_0001,4546,191,4737,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0002_0002,5059,204,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0003_0003,5055,227,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0004_0004,5046,258,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0005_0005,4999,203,5202,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0006_0006,5042,242,5284,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0007_0007,5016,187,5203,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0008_0008,4917,276,5193,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0009_0009,4929,230,5159,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0010_0010,5027,200,5227,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0011_0011,4875,227,5102,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0012_0012,4982,196,5178,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0013_0013,5035,400,5435,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0014_0014,4606,126,4732,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0015_0015,4869,124,4993,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0016_0016,4697,179,4876,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0017_0017,4577,170,4747,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0018_0018,5024,158,5182,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0019_0019,5046,219,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0020_0020,4987,208,5195,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688268_chunks_0021_0021,1340,141,1481,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0001_0001,4849,262,5111,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0002_0002,5013,210,5223,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0003_0003,5036,163,5199,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0004_0004,5042,297,5339,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0005_0005,5011,263,5274,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0006_0006,5061,203,5264,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0007_0007,5050,187,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0008_0008,5004,184,5188,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0009_0009,4820,153,4973,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0010_0010,4566,183,4749,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0011_0011,4787,133,4920,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0012_0012,5034,153,5187,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0013_0013,4887,155,5042,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0014_0014,4864,164,5028,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0015_0015,5049,242,5291,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0016_0016,5061,257,5318,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0017_0017,5010,251,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0018_0018,5054,225,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0019_0019,5051,374,5425,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0020_0020,5036,506,5542,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0021_0021,4984,199,5183,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0022_0022,5059,220,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688298_chunks_0023_0023,3522,258,3780,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0001_0001,5050,203,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0002_0002,4983,195,5178,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0003_0003,4977,212,5189,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0004_0004,4974,256,5230,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0005_0005,5044,222,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0006_0006,5027,211,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0007_0007,4937,302,5239,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0008_0008,5045,284,5329,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0009_0009,4962,257,5219,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0010_0010,5048,192,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0011_0011,5044,200,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0012_0012,5058,229,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0013_0013,5024,215,5239,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0014_0014,4911,216,5127,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0015_0015,4611,188,4799,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0016_0016,5047,199,5246,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688357_chunks_0017_0017,4178,286,4464,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0001_0001,5041,226,5267,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0002_0002,5012,190,5202,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0003_0003,5019,203,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0004_0004,5022,238,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0005_0005,4977,194,5171,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0006_0006,5057,197,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0007_0007,4944,218,5162,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0008_0008,5001,224,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0009_0009,4624,278,4902,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0010_0010,4715,191,4906,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0011_0011,4188,154,4342,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0012_0012,4171,201,4372,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0013_0013,4817,163,4980,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0014_0014,4599,185,4784,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0015_0015,5063,278,5341,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0016_0016,4953,195,5148,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688358_chunks_0017_0017,2580,215,2795,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0001_0001,5057,224,5281,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0002_0002,5061,214,5275,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0003_0003,5018,213,5231,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0004_0004,5051,244,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0005_0005,5050,227,5277,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0006_0006,5004,209,5213,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0007_0007,5038,262,5300,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0008_0008,5064,267,5331,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0009_0009,4955,228,5183,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0010_0010,4435,364,4799,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0011_0011,4978,173,5151,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0012_0012,5035,241,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0013_0013,4866,249,5115,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0014_0014,5007,228,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688398_chunks_0015_0015,4733,251,4984,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0001_0001,5056,223,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0002_0002,4995,210,5205,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0003_0003,5063,177,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0004_0004,5057,230,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0005_0005,5048,182,5230,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0006_0006,5039,103,5142,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0007_0007,5061,187,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0008_0008,5048,206,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0009_0009,4945,198,5143,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0010_0010,5022,191,5213,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0011_0011,5050,273,5323,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0012_0012,5055,228,5283,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0013_0013,4817,206,5023,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0014_0014,5014,237,5251,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0015_0015,5012,181,5193,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0016_0016,5053,186,5239,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0017_0017,4566,176,4742,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0018_0018,4928,230,5158,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0019_0019,5042,234,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0020_0020,5006,155,5161,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0021_0021,5037,233,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0022_0022,5054,259,5313,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688399_chunks_0023_0023,2304,220,2524,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard1_20260708
688051_chunks_0001_0001,4988,262,5250,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0002_0002,4946,198,5144,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0003_0003,5035,257,5292,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0004_0004,5040,233,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0005_0005,4991,189,5180,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0006_0006,5062,187,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0007_0007,5055,231,5286,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0008_0008,5055,231,5286,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0009_0009,4971,249,5220,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0010_0010,4961,192,5153,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0011_0011,4970,190,5160,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
688051_chunks_0012_0012,5033,199,5232,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard2_20260708
