code,sec_name_csmar,company_name_csmar,list_date_csmar,list_year_csmar,prospectus_publish_date_csmar,prospectus_sign_date_csmar,issue_price,gross_proceeds,issue_fee,sponsor,Listexg,Nindcd,Nindnme,IndustryCodeC,IndustryNameC,sec_name,first_trade_date,listing_year,Redundancy,BHAR,FSales_Growth,FInvention,_merge,in_csmar_star_ipo_2019_2023,in_current_x_master,valid_overlap,list_year_compare
688070,纵横股份,成都纵横自动化技术股份有限公司,2021-02-10,2021.0,2021-02-04,2021-02-04,23.16,50720.4,6119.88,国泰君安证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,None,None,纵横股份,2021-02-10,2021.0,28.273878437047756,-0.6060572383352225,0.1476645636724057,2.0794415416798357,both,True,True,True,2021.0
688619,罗普特,罗普特科技集团股份有限公司,2021-02-23,2021.0,2021-02-10,2021-02-10,19.31,90428.73,8550.0288,国金证券股份有限公司,1,I65,软件和信息技术服务业,None,None,罗普特,2021-02-23,2021.0,27.94364351245085,-0.5721653415665138,-0.5902465738445307,2.8903717578961645,both,True,True,True,2021.0
688183,生益电子,生益电子股份有限公司,2021-02-25,2021.0,2021-02-19,2021-02-19,12.42,206624.088,9130.1959,东莞证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,生益电子,2021-02-25,2021.0,27.202771919252783,-0.4891880702593119,-0.0309003511373118,3.5263605246161616,both,True,True,True,2021.0
688677,海泰新光,青岛海泰新光科技股份有限公司,2021-02-26,2021.0,2021-02-22,2021-02-22,35.76,77885.28,8533.65,国泰君安证券股份有限公司,1,C35,专用设备制造业,None,None,海泰新光,2021-02-26,2021.0,28.54861111111111,0.3891062975359416,0.5397475942219754,2.1972245773362196,both,True,True,True,2021.0
688079,美迪凯,杭州美迪凯光电科技股份有限公司,2021-03-02,2021.0,2021-02-25,2021-02-25,10.19,102239.6673,8033.1479,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,美迪凯,2021-03-02,2021.0,29.842071197411,-0.4832118697467426,-0.0585564900597509,2.1972245773362196,both,True,True,True,2021.0
688696,极米科技,成都极米科技股份有限公司,2021-03-03,2021.0,2021-02-25,2021-02-25,133.73,167162.5,10919.33,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,极米科技,2021-03-03,2021.0,31.61292834890966,-0.3330729014509955,0.0457333538542042,4.290459441148391,both,True,True,True,2021.0
688328,深科达,深圳市深科达智能装备股份有限公司,2021-03-09,2021.0,2021-03-03,2021-03-03,16.49,33408.74,5711.2551,安信证券股份有限公司,1,C35,专用设备制造业,None,None,深科达,2021-03-09,2021.0,28.634920634920636,-0.5269196969734876,-0.3536056962166253,2.4849066497880004,both,True,True,True,2021.0
688676,金盘科技,海南金盘智能科技股份有限公司,2021-03-09,2021.0,2021-03-04,2021-03-04,10.1,42995.7,7957.71,浙商证券股份有限公司,1,C38,电气机械及器材制造业,None,None,金盘科技,2021-03-09,2021.0,28.05670296657905,-0.1727083466570181,0.4369384800725355,1.3862943611198906,both,True,True,True,2021.0
688083,中望软件,广州中望龙腾软件股份有限公司,2021-03-11,2021.0,2021-03-08,2021-03-08,150.5,233064.3,15168.9745,华泰联合证券有限责任公司,1,I65,软件和信息技术服务业,None,None,中望软件,2021-03-11,2021.0,28.893214285714286,-0.498957685576028,-0.0286152443961957,2.995732273553991,both,True,True,True,2021.0
688667,菱电电控,武汉菱电汽车电控系统股份有限公司,2021-03-12,2021.0,2021-03-05,2021-03-05,75.42,97291.8,9180.494,长江证券承销保荐有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,菱电电控,2021-03-12,2021.0,31.58298969072165,-0.0650041516870103,-0.1469773993773758,0.6931471805599453,both,True,True,True,2021.0
688316,青云科技,北京青云科技股份有限公司,2021-03-16,2021.0,2021-03-09,2021-03-09,63.7,76440.0,7712.16,中国国际金融股份有限公司,1,I65,软件和信息技术服务业,None,None,青云科技,2021-03-16,2021.0,31.984241908006815,-0.550475743315384,-0.2804473674136826,1.3862943611198906,both,True,True,True,2021.0
688456,有研粉材,有研粉末新材料股份有限公司,2021-03-17,2021.0,2021-03-12,2021-03-12,10.62,31860.0,3466.422,长江证券承销保荐有限公司,1,C33,金属制品业,None,None,有研粉材,2021-03-17,2021.0,29.583033419023135,-0.4611142283135344,-8.351040132208375e-05,2.70805020110221,both,True,True,True,2021.0
688616,西力科技,杭州西力智能科技股份有限公司,2021-03-18,2021.0,2021-03-12,2021-03-12,7.35,27562.5,4241.59,国金证券股份有限公司,1,C40,仪器仪表制造业,None,None,西力科技,2021-03-18,2021.0,29.166397415185784,-0.4004473285289935,0.3202873578031994,1.0986122886681098,both,True,True,True,2021.0
688092,爱科科技,杭州爱科科技股份有限公司,2021-03-19,2021.0,2021-03-16,2021-03-16,19.11,28262.9218,4800.7698,海通证券股份有限公司,1,C35,专用设备制造业,None,None,爱科科技,2021-03-19,2021.0,29.659294117647057,-0.3666024891993561,-0.0683097734982345,2.772588722239781,both,True,True,True,2021.0
688609,九联科技,广东九联科技股份有限公司,2021-03-23,2021.0,2021-03-17,2021-03-17,3.99,39900.0,5359.7153,民生证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,九联科技,2021-03-23,2021.0,27.634433358915324,-0.2549244503353308,-0.1406271665994159,2.302585092994046,both,True,True,True,2021.0
688633,星球石墨,南通星球石墨股份有限公司,2021-03-24,2021.0,2021-03-19,2021-03-19,33.62,61132.3689,6020.2947,华泰联合证券有限责任公司,1,C35,专用设备制造业,None,None,星球石墨,2021-03-24,2021.0,30.646233382570163,-0.289262641298716,0.2657207700693317,2.1972245773362196,both,True,True,True,2021.0
688606,奥泰生物,杭州奥泰生物技术股份有限公司,2021-03-25,2021.0,2021-03-19,2021-03-19,133.67,180454.5,16127.8094,申万宏源证券承销保荐有限责任公司,1,C27,医药制造业,None,None,奥泰生物,2021-03-25,2021.0,28.16238608119304,-0.023909090081816,0.8087530512615678,2.1972245773362196,both,True,True,True,2021.0
688195,腾景科技,腾景科技股份有限公司,2021-03-26,2021.0,2021-03-22,2021-03-22,13.6,43996.0,4763.92,兴业证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,腾景科技,2021-03-26,2021.0,25.138067061143985,-0.0047791755219035,0.1373638421694497,1.0986122886681098,both,True,True,True,2021.0
688329,艾隆科技,苏州艾隆科技股份有限公司,2021-03-29,2021.0,2021-03-18,2021-03-18,16.81,32443.3,5005.6507,海通证券股份有限公司,1,C35,专用设备制造业,None,None,艾隆科技,2021-03-29,2021.0,29.71252204585538,-0.0385627538113065,0.2261133061312398,3.218875824868201,both,True,True,True,2021.0
688661,和林微纳,苏州和林微纳科技股份有限公司,2021-03-29,2021.0,2021-03-23,2021-03-23,17.71,35420.0,4224.2453,华兴证券有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,和林微纳,2021-03-29,2021.0,29.334691501746217,0.5996820160428165,-0.2206364086512072,2.0794415416798357,both,True,True,True,2021.0
688109,品茗股份,杭州品茗安控信息技术股份有限公司,2021-03-30,2021.0,2021-03-24,2021-03-24,50.05,68068.0,7431.8962,长江证券承销保荐有限公司,1,I65,软件和信息技术服务业,None,None,品茗股份,2021-03-30,2021.0,29.380736258194656,-0.5458330597186506,-0.0849926142714691,1.791759469228055,both,True,True,True,2021.0
688626,翔宇医疗,河南翔宇医疗设备股份有限公司,2021-03-31,2021.0,2021-03-25,2021-03-25,28.82,115280.0,10314.3446,海通证券股份有限公司,1,C35,专用设备制造业,None,None,翔宇医疗,2021-03-31,2021.0,27.981010390541023,-0.2179292201586534,-0.066794737681603,2.0794415416798357,both,True,True,True,2021.0
688659,元琛科技,安徽元琛环保科技股份有限公司,2021-03-31,2021.0,2021-03-26,2021-03-26,6.5,26000.0,5083.3,国元证券股份有限公司,1,C35,专用设备制造业,None,None,元琛科技,2021-03-31,2021.0,30.3775826446281,-0.3644655488489714,0.1534578309190203,2.8903717578961645,both,True,True,True,2021.0
688630,芯碁微装,合肥芯碁微电子装备股份有限公司,2021-04-01,2021.0,2021-03-29,2021-03-29,15.23,45998.3283,4362.5087,海通证券股份有限公司,1,C35,专用设备制造业,None,None,芯碁微装,2021-04-01,2021.0,27.89314624932542,0.2435768622451317,0.3251051798399541,2.995732273553991,both,True,True,True,2021.0
688662,富信科技,广东富信科技股份有限公司,2021-04-01,2021.0,2021-03-29,2021-03-29,15.61,34435.66,3678.19,中泰证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,富信科技,2021-04-01,2021.0,28.197874080130827,-0.1533178097688242,-0.2803976938206006,1.6094379124341005,both,True,True,True,2021.0
688260,昀冢科技,苏州昀冢电子科技股份有限公司,2021-04-06,2021.0,2021-03-29,2021-03-29,9.63,28890.0,4089.03,华泰联合证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,None,None,昀冢科技,2021-04-06,2021.0,26.344589096826688,-0.4238505274440853,-0.1089891824515863,2.9444389791664403,both,True,True,True,2021.0
688191,智洋创新,智洋创新科技股份有限公司,2021-04-08,2021.0,2021-04-01,2021-04-01,11.38,43541.6007,5711.0118,民生证券股份有限公司,1,I65,软件和信息技术服务业,None,None,智洋创新,2021-04-08,2021.0,30.61357466063349,-0.2913659674085815,0.0231918567949447,3.4339872044851463,both,True,True,True,2021.0
688636,智明达,成都智明达电子股份有限公司,2021-04-08,2021.0,2021-04-01,2021-04-01,34.5,43125.0,4942.38,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,智明达,2021-04-08,2021.0,29.464136622390892,-0.1139022572543266,0.2034638167937565,1.6094379124341005,both,True,True,True,2021.0
688468,科美诊断,科美诊断技术股份有限公司,2021-04-09,2021.0,2021-04-02,2021-04-02,7.15,29315.0,4459.3052,中信证券股份有限公司,1,C27,医药制造业,None,None,科美诊断,2021-04-09,2021.0,30.25070821529745,-0.4019820035838365,-0.0116924390127906,2.70805020110221,both,True,True,True,2021.0
688611,杭州柯林,杭州柯林电气股份有限公司,2021-04-12,2021.0,2021-04-06,2021-04-06,33.44,46732.4,7612.29,浙商证券股份有限公司,1,C38,电气机械及器材制造业,None,None,杭州柯林,2021-04-12,2021.0,30.91989137813985,0.0411277959965459,-0.2182503039721191,1.3862943611198906,both,True,True,True,2021.0
688683,莱尔科技,广东莱尔新材料科技股份有限公司,2021-04-12,2021.0,2021-04-06,2021-04-06,9.51,35320.14,5836.5293,东方证券承销保荐有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,莱尔科技,2021-04-12,2021.0,29.32376470588235,0.2377530008868,0.0456601828438737,3.1354942159291497,both,True,True,True,2021.0
688315,诺禾致源,北京诺禾致源科技股份有限公司,2021-04-13,2021.0,2021-04-07,2021-04-07,12.76,51295.2,6318.24,中信证券股份有限公司,1,M74,专业技术服务业,None,None,诺禾致源,2021-04-13,2021.0,28.698204754973315,-0.1201744225647735,0.0317391400185921,2.8903717578961645,both,True,True,True,2021.0
688663,新风光,新风光电子科技股份有限公司,2021-04-13,2021.0,2021-04-08,2021-04-08,14.48,50665.52,6336.2602,"中泰证券股份有限公司,红塔证券股份有限公司",1,C38,电气机械及器材制造业,None,None,新风光,2021-04-13,2021.0,27.806629834254142,0.1058684532758503,0.3823193697555175,2.995732273553991,both,True,True,True,2021.0
688533,上声电子,苏州上声电子股份有限公司,2021-04-19,2021.0,2021-04-13,2021-04-13,7.72,30880.0,5028.8808,"东吴证券股份有限公司,东方证券承销保荐有限公司",1,C39,计算机、通信和其他电子设备制造业,None,None,上声电子,2021-04-19,2021.0,31.78561354019746,0.4882364049734858,0.3586311875090254,1.3862943611198906,both,True,True,True,2021.0
688682,霍莱沃,上海霍莱沃电子系统技术股份有限公司,2021-04-20,2021.0,2021-04-15,2021-04-15,45.72,42291.0,5239.9915,海通证券股份有限公司,1,I65,软件和信息技术服务业,None,None,霍莱沃,2021-04-20,2021.0,27.89199491740788,0.0935708335131861,0.020214703587533,1.3862943611198906,both,True,True,True,2021.0
688201,信安世纪,北京信安世纪科技股份有限公司,2021-04-21,2021.0,2021-04-15,2021-04-15,26.78,62349.03,6172.78,西部证券股份有限公司,1,I65,软件和信息技术服务业,None,None,信安世纪,2021-04-21,2021.0,28.815161441272817,0.3122478037563376,0.254423504505089,3.5553480614894135,both,True,True,True,2021.0
688639,华恒生物,安徽华恒生物科技股份有限公司,2021-04-22,2021.0,2021-04-16,2021-04-16,23.16,62532.0,6606.12,兴业证券股份有限公司,1,C26,化学原料及化学制品制造业,None,None,华恒生物,2021-04-22,2021.0,30.44338498212157,1.918154954299888,0.4869067328164193,2.8903717578961645,both,True,True,True,2021.0
688323,瑞华泰,深圳瑞华泰薄膜科技股份有限公司,2021-04-28,2021.0,2021-04-23,2021-04-23,5.97,26865.0,5033.1,国信证券股份有限公司,1,C29,橡胶和塑料制品业,None,None,瑞华泰,2021-04-28,2021.0,29.438467807660963,0.0047402945595904,-0.053649318085205,1.6094379124341005,both,True,True,True,2021.0
688383,新益昌,深圳新益昌科技股份有限公司,2021-04-28,2021.0,2021-04-23,2021-04-23,19.58,49994.7888,5768.6577,中泰证券股份有限公司,1,C35,专用设备制造业,None,None,新益昌,2021-04-28,2021.0,29.12332990750257,0.5434539259829473,-0.0108474001158008,2.5649493574615367,both,True,True,True,2021.0
688395,正弦电气,深圳市正弦电气股份有限公司,2021-04-29,2021.0,2021-04-23,2021-04-23,15.95,34292.5,4549.25,国泰君安证券股份有限公司,1,C38,电气机械及器材制造业,None,None,正弦电气,2021-04-29,2021.0,31.119712689545093,-0.389574018221728,-0.2198631863997288,1.9459101490553132,both,True,True,True,2021.0
688113,联测科技,江苏联测机电科技股份有限公司,2021-05-06,2021.0,2021-04-28,2021-04-28,19.14,30624.0,5416.7924,长江证券承销保荐有限公司,1,C35,专用设备制造业,None,None,联测科技,2021-05-06,2021.0,29.44518442622951,-0.3063708884492655,0.1020415292966815,0.6931471805599453,both,True,True,True,2021.0
688655,迅捷兴,深圳市迅捷兴科技股份有限公司,2021-05-11,2021.0,2021-04-30,2021-04-30,7.59,25343.01,5337.49,民生证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,None,None,迅捷兴,2021-05-11,2021.0,29.525385312783317,-0.4030626681819775,-0.2116900151141289,2.0794415416798357,both,True,True,True,2021.0
688097,博众精工,博众精工科技股份有限公司,2021-05-12,2021.0,2021-05-06,2021-05-06,11.27,46207.0,5537.15,华泰联合证券有限责任公司,1,C35,专用设备制造业,None,None,博众精工,2021-05-12,2021.0,27.36591478696742,0.4362413788627046,0.2572264462518386,4.812184355372417,both,True,True,True,2021.0
688355,明志科技,苏州明志科技股份有限公司,2021-05-12,2021.0,2021-05-07,2021-05-07,17.65,54309.05,5372.5345,东吴证券股份有限公司,1,C33,金属制品业,None,None,明志科技,2021-05-12,2021.0,30.78904481665912,-0.1759719764195493,-0.1416725864134035,1.6094379124341005,both,True,True,True,2021.0
688565,力源科技,浙江海盐力源环保科技股份有限公司,2021-05-13,2021.0,2021-05-10,2021-05-10,9.39,25118.25,5277.73,中信证券股份有限公司,1,N77,生态保护和环境治理业,None,None,力源科技,2021-05-13,2021.0,31.68811274509804,-0.3993078540072174,-0.357922672476794,2.0794415416798357,both,True,True,True,2021.0
688685,迈信林,江苏迈信林航空科技股份有限公司,2021-05-13,2021.0,2021-05-07,2021-05-07,9.02,25225.9336,5211.596,海通证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,None,None,迈信林,2021-05-13,2021.0,27.25091130012151,-0.2751203530555232,0.0102607006220953,0.6931471805599453,both,True,True,True,2021.0
688217,睿昂基因,上海睿昂基因科技股份有限公司,2021-05-17,2021.0,2021-05-11,2021-05-11,18.42,25603.8,6124.1011,海通证券股份有限公司,1,C27,医药制造业,None,None,睿昂基因,2021-05-17,2021.0,30.526881720430108,-0.5435940887447124,0.4583117826939116,2.8903717578961645,both,True,True,True,2021.0
688575,亚辉龙,深圳市亚辉龙生物科技股份有限公司,2021-05-17,2021.0,2021-05-12,2021-05-12,14.8,60680.0,6546.56,中信证券股份有限公司,1,C27,医药制造业,None,None,亚辉龙,2021-05-17,2021.0,32.77837655776356,-0.4416870640818291,2.3795479359252383,3.4339872044851463,both,True,True,True,2021.0
688314,康拓医疗,西安康拓医疗技术股份有限公司,2021-05-18,2021.0,2021-05-13,2021-05-13,17.34,25160.34,4335.56,华泰联合证券有限责任公司,1,C35,专用设备制造业,None,None,康拓医疗,2021-05-18,2021.0,29.034193548387098,-0.4184505557512693,0.1289169686061974,1.9459101490553132,both,True,True,True,2021.0
688660,电气风电,上海电气风电集团股份有限公司,2021-05-19,2021.0,2021-05-13,2021-05-13,5.44,290133.37,10226.4,中信证券股份有限公司,1,C34,通用设备制造业,None,None,电气风电,2021-05-19,2021.0,30.338502269288956,-0.2042407570131064,-0.4962853450707937,4.553876891600541,both,True,True,True,2021.0
