custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_shard,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688551_1208379307_glm4_dewrap_join_chunk_0008,688551,科威尔,1208379307,8,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6060,5483,3821,3821,16,3821,glm4_dewrap_join_full543_20260705,262,263,科威尔开发的大功率测试电源产品技术达数十项，获得多项奖励和认证，如UDC<±0.1％FS，VisuaLCN™Lab，达到业内领先水平。产品涵盖燃料电池测试系统、动力电池测试系统等，电压范围最达1000V，电流最大可达1000A（并行可达4000A），精度和动态响应等指标处于行业前列。科威尔已推出小功率测试电源产品线，凭借高性价比优势得到知名客户认可。公司具备自主开发的AC/DC PWM整流馈网技术，项目案例广泛，客户认可度高。科威尔与国外知名竞争对手相比，产品各项性能指标达到同等水平，且产品售价具有优势，综合性价比更高。,131,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,6,-1,1.5806451612903225,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,154,131,154,29.16793893129771,24.81168831168831,170,123,44.490970950013086,32.19052604030358
688551_1208379307_glm4_dewrap_join_chunk_0009,688551,科威尔,1208379307,9,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6155,5631,3935,3935,16,3935,glm4_dewrap_join_full543_20260705,256,256,"科威尔的燃料电池测试系统覆盖从晶圆到复杂模块的全流程测试，包括IGBT模块、功率半导体等，并提供交直流电源、电子负载等配套设备。公司核心部件如电子负载为自有产品，可满足客户定制需求。报告期内，公司主要产品包括大功率测试电源、测试系统和小功率测试电源，2019年大功率测试电源产销率达98.35%。公司前五大客户销售占比从2017年的57.17%降至2019年的26.45%，主要客户包括无锡朗迪测控、潍柴动力等系统集成商和终端客户。公司原材料主要包括电气类件、电子类件等，2019年采购额达7,649.06万元。",128,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,5,-2,1.5666666666666669,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,153,128,153,30.7421875,25.718954248366014,142,74,36.0864040660737,18.80559085133418
688551_1208379307_glm4_dewrap_join_chunk_0010,688551,科威尔,1208379307,10,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6150,5485,3958,3958,16,3958,glm4_dewrap_join_full543_20260705,201,201,公司原材料包括断路器、变压器、IGBT模块等数十种，单价从数元至数万元不等。报告期内，IGBT单价上升幅度较大，其他原材料价格总体平稳或下降。公司电力采购量逐年增加，2019年采购44.96万度电。前五大供应商采购占比合计不超过50%，不存在对单一供应商的严重依赖。公司主要生产设备为组装工具和调试仪器，固定资产账面价值261.14万元。公司拥有土地使用权和多项注册商标，用于测量仪器、电力装置等领域。,101,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,5,-2,1.5666666666666669,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,115,101,115,39.18811881188119,34.417391304347824,44,15,11.116725618999494,3.7897928246589188
688551_1208379307_glm4_dewrap_join_chunk_0011,688551,科威尔,1208379307,11,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6161,5435,3966,3966,16,3966,glm4_dewrap_join_full543_20260705,305,305,科威尔是高新技术企业，拥有安徽省创新型试点企业、合肥市光伏测试电源工程技术研究中心和合肥市企业技术中心等资质。公司拥有多项核心技术，包括多端口新能源发电模拟电源装置、基于MMC技术的光伏储能一体化直流变换器结构、高精度变压器恒流扫频电源的控制方法及装置等发明专利，以及降低两级电源功率管损耗的调节电路等实用新型专利。公司还拥有科威尔IV下位机软件、IV模拟器液晶屏操作软件等计算机软件著作权。此外，公司还拥有kewell.com.cn网站域名，以及高新技术企业证书、海关进出口货物收发货人备案回执、对外贸易经营者备案登记、环境管理体系认证证书、质量管理体系认证证书、职业健康安全管理体系认证证书等经营资质许可。,153,22,62,1,0,0,0,0,22,0,22,1.0,5,-17,4.0,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,157,153,157,25.92156862745098,25.261146496815286,138,93,34.79576399394856,23.449319213313164
688551_1208379307_glm4_dewrap_join_chunk_0012,688551,科威尔,1208379307,12,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6367,5877,3996,3996,16,3996,glm4_dewrap_join_full543_20260705,369,369,科威尔的核心技术包括高动态性多BUCK变换技术、低谐波PWM并网馈能技术、高压级联多电平变换技术等。高动态性多BUCK变换技术应用于大功率直流电源和电子负载产品线，实现DC/DC能量双向变换，功率达1.8MW以上，最高输出电压4500V以上。低谐波PWM并网馈能技术应用于大功率交、直流电源和负载产品线，实现并网电流THD≤3%，并网功率因数PF≥0.99。高压级联多电平变换技术可实现输出高达5000V的交直流电压，功率等级2MVA及以上容量，交流输出电压THD≤0.5%，动态电压响应时间≤1ms。报告期内，公司核心技术产品收入占营业收入比例分别为99.64%、99.92%和99.84%，显示核心技术对公司收入贡献显著。公司产品涉及多种技术交叉融合，形成了一定的技术门槛，将平台化技术与差异化行业应用相结合，具有一定的应用领先优势。,185,23,48,1,0,0,0,0,15,8,23,1.0,6,-17,4.3478260869565215,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,219,185,219,21.6,18.246575342465754,229,107,57.307307307307305,26.776776776776778
688551_1208379307_glm4_dewrap_join_chunk_0013,688551,科威尔,1208379307,13,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6727,6531,3998,3998,16,3998,glm4_dewrap_join_full543_20260705,420,420,公司是测试电源行业内研究高压级联多电平变换技术的先行者之一，该技术满足光伏、风力发电等行业大功率发电设备现场检验需求。公司掌握基于多CPU多机串并联技术，实现电源或负载的多台串并机，通讯速度最大可达300Mb/s以上。公司的高可靠功率单元模块化技术采用抽屉式设计，实现模盒可独立运行，单模盒最大可实现200kW输出。公司实物特性仿真技术可模拟光伏、电池、燃料电池和电机等特性曲线，满足光伏逆变器、新能源汽车电机、电控储能测试等需求。公司的高压非隔离与过采样自分段技术使电源全量程电压和电流精度均达到0.05%FS。公司的基于系统辨识的无差拍控制技术使直流电源的电压响应时间≤1-3ms，电流响应时间≤1ms。公司的气体加热加湿控制技术实现气体温度和露点温度±1℃的控制精度。公司的燃料电池测试设备无氢标定技术避免使用氢气，保证设备开发和生产阶段的安全性。公司的宽量程、高精度的燃料电池测试平台技术满足30kW及以上燃料电池发动机的测试需求。,210,48,48,0,0,0,0,12,28,8,36,0.75,7,-29,3.9166666666666665,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,252,210,252,19.038095238095238,15.865079365079366,256,125,64.03201600800399,31.265632816408207
688551_1208379307_glm4_dewrap_join_chunk_0014,688551,科威尔,1208379307,14,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7056,6726,3991,3991,16,3991,glm4_dewrap_join_full543_20260705,291,291,公司开发了宽量程、高精度的燃料电池测试平台技术，应用于燃料电池发动机测试系统，实现±1℃温控精度和±1%气体流量精度。公司拥有功率半导体模块测试限流保护技术，通过高带宽电流检测和快速响应控制算法，解决IGBT动态测试中模块失效后电流失控问题，提高测试系统可靠性。公司还开发了数据平台集成技术，融合仪器集成、总线、计算机等技术，设计C/S结构软件平台，提高用户测试便捷性，应用于DC/DC逆变器、充电桩等测试系统。公司研发投入占营业收入比例在7.40%至10.68%之间，研发管理制度健全，内控制度有效执行。公司通过自主研发与合作研发相结合的方式，不断提升研发能力，形成自主研发体系。,146,60,60,0,15,18,12,8,5,2,7,0.1166666666666666,5,-2,1.6,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,163,146,163,27.335616438356166,24.484662576687118,394,175,98.7221247807567,43.84865948383863
688551_1208379307_glm4_dewrap_join_chunk_0015,688551,科威尔,1208379307,15,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6881,6320,3992,3992,16,3992,glm4_dewrap_join_full543_20260705,229,229,科威尔与多家客户合作开发测试系统，包括阳光电源、亿华通、Inhouse、中科院电工所、中恒微和广东国鸿，合作涉及光伏逆变器、燃料电池、半导体测试等领域。公司获得多项荣誉奖项，如合肥市光伏测试电源工程技术研究中心、安徽省首台（套）重大技术装备等。公司参与制定光伏行业效率认证和光伏并网逆变器技术规范等标准。在研项目包括高压级联型模拟电网电源、电机模拟器、水冷型高精度双向直流电源等，旨在提升产品性能和竞争力。公司拥有发明专利、实用新型专利和外观专利等知识产权。,115,78,78,0,15,20,18,15,8,2,10,0.1282051282051282,5,-5,1.8333333333333333,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,133,115,133,34.71304347826087,30.015037593984964,330,174,82.66533066132264,43.587174348697395
688551_1208379307_glm4_dewrap_join_chunk_0016,688551,科威尔,1208379307,16,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6423,5957,3711,3711,16,3711,glm4_dewrap_join_full543_20260705,279,279,科威尔自主研发了IGBT动态和静态测试系统，可替代进口设备，测试精度对标国际一线产品。公司还开发了燃料电池发动机和电堆测试系统，采用PLC多线程联控和安全PLC模块设计，提高了系统安全性与可靠性，控制精度达到国际最优水平。公司形成了大功率测试电源、高频小功率测试电源和多元化测试系统三大产品阵营。截至2019年底，公司研发人员79人，占员工总数29.37%，其中硕士及以上16人。公司核心技术人员稳定，拥有丰富的研发经验和多项专利，并实施股权激励等激励约束措施。公司坚持自主研发为主，高校合作和客户协助为辅的研发模式，建立了完善的技术创新机制和研发平台体系。,140,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,150,140,150,26.507142857142856,24.74,407,207,109.67394233360281,55.78011317704123
688577_1208419956_glm4_dewrap_join_chunk_0001,688577,浙海德曼,1208419956,1,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688577_1208419956_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6800,6363,3977,3977,16,3977,glm4_dewrap_join_full543_20260705,246,246,公司是专业从事数控车床研发、生产和销售的高新技术企业，产品包括高端数控车床、自动化生产线和普及型数控车床三大类二十余种型号，应用于汽车制造、工程机械、军事工业等领域。公司高端数控车床精度指标比国家标准提高50%以上。报告期内，公司主营业务收入中高端型数控车床占比逐年增加，2019年达62.67%。公司研发中心负责产品和技术开发，采用自主开发为主、校企合作为辅的研发模式。公司注重供应商管理，建立合格供应商目录和核心供应商体系。公司生产分为标准化产品和定制化产品，采用单元化和模块化生产体系。,123,62,62,0,12,15,18,10,5,2,7,0.1129032258064516,6,-1,1.7903225806451613,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,136,123,136,32.333333333333336,29.24264705882353,104,50,26.15036459642947,12.57229067136032
688577_1208419956_glm4_dewrap_join_chunk_0002,688577,浙海德曼,1208419956,2,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688577_1208419956_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6905,6437,3975,3975,16,3975,glm4_dewrap_join_full543_20260705,209,209,发行人采用单元化和模块化生产体系，实现零件、单元件、部件、成品机床并行生产，降低单台机床生产成本并缩短设计及制造周期。发行人销售模式以直销为主，经销为辅，报告期内直销收入占比76.07%。公司内销收入中直销占比77.66%，外销收入中经销占比80.57%。发行人主要产品为高端数控车床和普及型数控车床，生产工艺流程包括铸件、锻打、下料、焊接、热处理、油漆、铲配加工等环节。发行人已取得排污许可证，主要污染物均达标排放。,105,58,58,0,15,20,10,8,4,1,5,0.0862068965517241,5,0,1.4655172413793105,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,132,105,132,37.857142857142854,30.113636363636363,65,30,16.352201257861633,7.547169811320755
688577_1208419956_glm4_dewrap_join_chunk_0003,688577,浙海德曼,1208419956,3,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688577_1208419956_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6908,6674,3992,3992,16,3992,glm4_dewrap_join_full543_20260705,229,229,机床是制造机器的工业母机，直接影响其他机械产品的生产技术水平。数控机床解决了复杂、精密、小批量、多品种零件的加工问题，是现代机床控制技术的发展方向。我国数控机床行业存在低档产能过剩、高档供应不足的结构性失衡，国产高档数控机床依赖进口。数控车床作为机床重要分支，是汽车、工程机械、航空航天等行业关键零件加工的核心装备，其高精度、高效率特性不可替代。未来数控车床将向高速度、高精度、复合化、智能网络化方向发展，以满足新能源汽车、现代军事工业等新兴产业的广阔需求。,115,72,72,0,28,22,12,6,3,1,4,0.0555555555555555,5,1,1.125,,siliconflow_glm4_32b_table2_next100_after200_shard1_20260708,127,115,127,34.71304347826087,31.433070866141733,86,30,21.54308617234469,7.51503006012024
