custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688036_1206947132_glm4_dewrap_join_chunk_0017,688036,传音控股,1206947132,17,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5036,4500,3131,3131,24,3131,166,166,传音控股拥有多项软件著作权，包括Camera中实现可移动并缩放、水印拍照、AP层自动场景识别等功能软件。公司已取得境内土地使用权，用于建设传音总部及研发综合楼，并正在办理深圳龙华区和重庆渝北区的土地使用权。公司及其子公司已取得多项生产经营资质，包括对外贸易经营者备案登记表、出入境检验检疫报检企业备案登记证明书、高新技术企业证书等。,83,48,48,0,24,12,8,4,0,0,0,0.0,3,3,0.8333333333333334,,89,83,89,37.72289156626506,35.17977528089887,37.72289156626506,35.17977528089887,70,41,22.357074417119133,13.094857872884065,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0018,688036,传音控股,1206947132,18,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7034,6434,3913,3913,24,3913,124,124,"公司拥有研发人员1,500多人，在上海和深圳建立自主研发中心，并与尼日利亚和肯尼亚等地的研发团队紧密合作。公司核心技术包括深肤色人像拍摄优化、夜间拍照降噪、深肤色美颜、2D/3D人脸识别、智能场景识别和生物识别技术等，在深肤色人群市场具有领先优势。",62,62,62,0,56,6,0,0,0,0,0,0.0,2,2,0.0967741935483871,,75,62,75,63.11290322580645,52.17333333333333,63.11290322580645,52.17333333333333,116,38,29.64477383082034,9.711219013544596,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0019,688036,传音控股,1206947132,19,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6377,5846,3868,3868,24,3868,208,208,公司自主研发深肤色人像夜间拍照、硬件深度定制、人工智能相册、拍照补光、防水防腐蚀设计等核心技术，针对非洲市场开发。公司拥有规模最大的目标市场用户基础体验大数据分析与策略测试系统，并研发动态资源分配、精准资源分配、智能用户场景识别和预测技术。公司还基于外购成熟SDK进行定制化研发，包括深肤色智能美颜、深肤色人脸识别、拍照智能场景识别、生物识别技术等。公司功能机应用的核心技术包括XPEN手写笔设计、大电流快充技术等。,104,60,60,0,0,0,0,0,28,32,60,1.0,6,-54,4.533333333333333,,121,104,121,37.19230769230769,31.96694214876033,37.19230769230769,31.96694214876033,264,43,68.25232678386763,11.116856256463288,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0020,688036,传音控股,1206947132,20,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6388,5923,3852,3852,24,3852,328,328,公司拥有多项核心技术，包括本地化硬件深度定制、跨平台一键换机、非洲语言库、多卡设置、高品质音乐响度、手机防水防腐蚀设计等，均处于新兴市场技术领先地位。公司正在研发智能充电器、声场控制技术、人工智能语音算法封装、超级省电软件、智能硬件控制云平台、5G多载波聚合天线仿真、SSP流量管理、广告平台CTR预估、折叠手机开发、5G手机射频技术、屏下CAM技术、升降式摄像头设计、人工智能视觉技术、手机智能客服、8M/13M四合一像素拍照传感器、手机内存读写速度和稳定性技术、智能硬件终端应用环境优化、三方语音控制、无埋点数据采集、智能场景推荐、手机端侧图像处理、基于用户行为的进程管理技术等，研发预算总额达3.2亿元，旨在提升产品性能和用户体验，满足新兴市场需求。,164,48,48,0,0,0,0,0,24,24,48,1.0,6,-42,4.5,,195,164,195,23.48780487804878,19.753846153846155,23.48780487804878,19.753846153846155,268,35,69.5742471443406,9.08618899273105,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0021,688036,传音控股,1206947132,21,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6819,6318,3973,3973,24,3973,326,326,"公司研发多项核心技术，包括动态资源分配、深肤色拍照算法、盲孔摄像头、差分升级、云端数据仓库、摄像头光场结构创新、深肤色计算机视觉、神经网络优化深肤色拍照、创新材料开发、智能云端系统软件解决方案和数据智能引擎等，研发投入总计达3.28亿元。核心技术产品包括智能机和功能机，报告期内收入占主营业务收入比重超过95%，年复合增长率43.39%。核心技术应用于Tecno、Infinix及itel手机产品，解决深肤色用户暗光自拍、美颜、人脸识别等问题，提升拍照效果和用户体验。公司在深肤色数据库、影像引擎、防腐蚀技术、大数据用户行为分析和OS系统服务等领域具有领先优势，拥有8,000万以上用户规模的传音OS，并合作开发多款月活跃用户超1,000万的应用程序。",163,30,54,1,0,0,0,0,18,12,30,1.0,6,-24,4.4,,179,163,179,24.374233128834355,22.195530726256983,24.374233128834355,22.195530726256983,221,44,55.625471935565066,11.074754593506167,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0022,688036,传音控股,1206947132,22,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6451,6052,3891,3891,24,3891,345,345,"公司新闻聚合和短视频应用在非洲多国排名靠前。手机产品覆盖非洲市场高中低档，凭借本地化技术创新提升用户体验，市场占有率从2016年的33.73%升至2018年的48.71%，连续三年居非洲第一。旗下TECNO、ITEL、INFINIX品牌在非洲消费者喜爱品牌中位列前26，TECNO连续多年居中国品牌之首。公司2016-2018年营业收入年均复合增长率达39.50%，毛利率保持在20%以上。公司拥有630项专利，1,655件正在申请的专利，研发人员1,500多人，核心技术人员主导多项核心技术，涵盖夜景拍摄、智能美颜、人脸识别、拍照补光、双摄像头模组、屏幕材料、电池快充、防水防腐蚀、手写笔和快充技术等，形成多项专利和软著。公司秉持全球化视野、本地化执行理念，核心技术处于新兴市场领先水平。",173,60,60,0,6,10,12,15,14,3,17,0.2833333333333333,6,-11,2.5,,202,173,202,22.491329479768787,19.26237623762376,22.491329479768787,19.26237623762376,199,97,51.14366486764328,24.929324081213057,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0023,688036,传音控股,1206947132,23,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6743,6311,3975,3975,24,3975,304,304,公司拥有超过400件专利和软件著作权，核心技术涵盖深肤色拍照、硬件新材料应用、大数据用户行为分析和OS系统及移动互联产品服务四大领域。公司在深肤色拍照领域建立了行业最大的数据库，开发了多项算法技术，暗光环境下深肤色人脸检测准确率达90%以上。在硬件新材料应用方面，公司研发了UV喷涂防腐蚀和大电流快充等本地化创新技术。基于对非洲用户的广泛覆盖，公司建立了千万级用户数据库和82个大数据分析模型，精准解决非洲用户关注的问题。在OS系统及移动互联产品服务领域，公司开发的首个轻快、智能、本地特色突出的深度客制化操作系统，月均使用智能手机超过8000万台。公司在非洲构建的混合云架构后端服务年可用率超过99.9%。,152,62,62,0,12,18,15,9,6,2,8,0.1290322580645161,5,-3,1.7580645161290325,,167,152,167,26.151315789473685,23.802395209580837,26.151315789473685,23.802395209580837,173,68,43.522012578616355,17.10691823899371,pilot50,,
688036_1206947132_glm4_dewrap_join_chunk_0024,688036,传音控股,1206947132,24,24,results/glm4_dewrap_join_pilot50_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2018,1965,1085,1085,24,1085,307,307,"公司针对非洲市场电力供应不足、高温高湿环境及用户体质，研发了适合非洲市场的硬件材料和OS系统。公司手机产品覆盖非洲市场高中低档，凭借优异性能和本地化创新，大幅提升用户体验，在非洲市场占有率从2016年的33.73%上升至2018年的48.71%，连续三年位居第一。公司业务收入主要来自非洲市场，报告期各期来自非洲市场的收入分别为960,628.63万元、1,505,778.46万元、1,713,985.13万元和817,079.10万元，年复合增长率高达33.58%。公司下属境外子公司合计70家，主要从事境外采购、销售、生产制造等业务。公司通过设立单独业务部门调研市场政策法规，提前注册商标，确保业务顺利开展。",154,24,24,0,5,5,4,4,4,2,6,0.25,5,-1,2.125,,177,154,177,7.045454545454546,6.129943502824859,8.670736971939561,7.634666666666666,12,4,11.059907834101384,3.686635944700461,pilot50,,
688098_1206999088_glm4_dewrap_join_chunk_0001,688098,申联生物,1206999088,1,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688098_1206999088_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6639,6208,3990,3990,14,3990,228,228,公司是兽用生物制品高新技术企业，主营猪口蹄疫疫苗。2016-2018年，公司在国内猪口蹄疫合成肽疫苗市场占有率保持第一，2018年达62.79%。公司拥有国家科学技术进步奖二等奖及5项新兽药注册证书，其中2项为国家一类新兽药。公司研发的猪口蹄疫O型、A型二价灭活疫苗已获国家一类新兽药注册证书，目前处于试生产阶段。公司主营业务收入主要来自猪口蹄疫O型合成肽疫苗和猪口蹄疫O型、A型二价合成肽疫苗的销售。公司以政府招投标方式销售国家强制免疫用疫苗，实现盈利。,114,42,54,1,0,0,0,15,19,8,27,0.6428571428571429,6,-21,3.8333333333333335,,148,114,148,35.0,26.95945945945946,35.0,26.95945945945946,110,64,27.56892230576441,16.040100250626566,pilot50,,
688098_1206999088_glm4_dewrap_join_chunk_0002,688098,申联生物,1206999088,2,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688098_1206999088_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6888,6468,3999,3999,14,3999,269,269,公司通过宣传推广产品扩大影响力，并应对“先打后补”政策加大直销力度。公司拥有猪口蹄疫O型、A型二价灭活疫苗和合成肽疫苗新兽药注册证书，是唯一生产猪口蹄疫O型、A型二价合成肽疫苗的企业。公司研发的猪口蹄疫O型、A型二价灭活疫苗是国内外首例使用反向遗传技术定向设计的疫苗，提高了抗原产量和生物安全性。公司已建立覆盖全国主要养殖省份的直销技术服务网络体系，包含26个省级技术服务中心。公司持续加大研发投入，推出满足市场需求的产品，并持续加大市场推广投入和力度，提升公司品牌影响力。公司自成立以来主营业务、主要产品和主要经营模式均未发生重大变化。,135,62,62,0,15,18,12,9,5,3,8,0.1290322580645161,6,-2,1.6774193548387095,,164,135,164,29.622222222222224,24.384146341463413,29.622222222222224,24.384146341463413,90,64,22.50562640660165,16.004001000250064,pilot50,,
688098_1206999088_glm4_dewrap_join_chunk_0003,688098,申联生物,1206999088,3,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688098_1206999088_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6588,6269,3800,3800,14,3800,185,185,公司建立了严格的成品放行审核和三级审核制度，确保疫苗生产记录和检验过程的规范性。公司与冷链运输公司签订合同，实现运输全程实时温度监控。公司严格执行兽药二维码标识制度，实现产品全程追溯。公司建立了多项生产安全制度，并通过安全生产标准化二级企业认证。公司自成立以来未发生产品质量纠纷和安全事故。公司所处行业为兽用生物制品行业，细分行业为口蹄疫疫苗行业，主要产品为口蹄疫疫苗。,93,48,48,0,15,18,5,4,5,1,6,0.125,6,0,1.3541666666666667,,99,93,99,40.86021505376344,38.38383838383838,40.86021505376344,38.38383838383838,87,57,22.894736842105264,15.0,pilot50,,
688098_1206999088_glm4_dewrap_join_chunk_0004,688098,申联生物,1206999088,4,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688098_1206999088_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6571,6151,3996,3996,14,3996,196,196,我国兽用生物制品行业实行严格监管，涉及强制免疫、兽药GMP、GSP、新兽药注册、生产许可、产品批准文号及飞行检查等制度。2017年，我国兽用生物制品市场规模133.64亿元，其中猪用生物制品占比39.39%，口蹄疫疫苗市场规模41亿元，占兽用生物制品的31%。行业集中度高，前10家企业占56.26%市场份额。公司专注于猪用生物制品，特别是口蹄疫疫苗的研发、生产和销售，业务规模位居行业前列。,98,60,60,0,42,10,5,2,1,0,1,0.0166666666666666,4,3,0.5,,118,98,118,40.775510204081634,33.86440677966102,40.775510204081634,33.86440677966102,80,55,20.02002002002002,13.763763763763764,pilot50,,
688098_1206999088_glm4_dewrap_join_chunk_0005,688098,申联生物,1206999088,5,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688098_1206999088_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6302,5815,3898,3898,14,3898,254,254,公司是国内口蹄疫合成肽疫苗领域的领军者，2018年市场占有率62.79%，产品猪口蹄疫O型合成肽疫苗单品销售额连续三年排名前三。公司拥有2项国家一类新兽药注册证书，包括2017年研发的国内外首个猪口蹄疫O型、A型二价灭活疫苗。公司在口蹄疫疫苗领域储备产品丰富，猪口蹄疫O型、A型二价灭活疫苗已取得国家一类新兽药注册证书，预计2020年7月投产。公司还积极研发猪圆环疫苗等其他兽用疫苗及诊断试剂，业务发展与行业发展趋势一致。2016-2018年，公司在国内猪用生物制品行业市场占有率排名分别为第五、第三、第四。,127,55,55,0,10,15,12,10,5,3,8,0.1454545454545454,6,-2,1.8909090909090909,,161,127,161,30.69291338582677,24.211180124223603,30.69291338582677,24.211180124223603,115,57,29.502308876346845,14.622883530015391,pilot50,,
688098_1206999088_glm4_dewrap_join_chunk_0006,688098,申联生物,1206999088,6,14,results/glm4_dewrap_join_pilot50_20260705/chunks/688098_1206999088_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6052,5531,3857,3857,14,3857,275,275,公司拥有猪口蹄疫O型、A型二价灭活疫苗和合成肽疫苗，是国内唯一生产合成肽疫苗的企业。公司与兰研所、中农威特、生物股份联合研制的灭活疫苗是国内外首例使用反向遗传技术定向设计的猪用口蹄疫O型、A型二价灭活疫苗，提高了抗原产量和生物安全性。公司首创了工业化固相口蹄疫抗原多肽合成技术体系，创制了猪口蹄疫O型合成肽疫苗，成为疫苗制造领域里程碑式的重大突破。公司获得2016年度国家科技进步二等奖，主要贡献为创新了口蹄疫疫苗的制苗种毒选育、定向设计构建种毒、固相多肽工业化合成等技术。猪口蹄疫O型、A型二价疫苗市场前景较好，未来将逐步成为主要的口蹄疫防疫产品。,138,42,42,0,10,15,8,5,3,1,4,0.0952380952380952,6,2,1.5,,185,138,185,27.94927536231884,20.84864864864865,27.94927536231884,20.84864864864865,127,64,32.92714544983148,16.593207155820583,pilot50,,
