custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688068_1206944408_glm4_dewrap_join_chunk_0019,688068,热景生物,1206944408,19,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688068_1206944408_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5820,5147,3912,3912,24,3912,257,257,截至2019年8月5日，发行人拥有注册医疗器械试剂类产品73项、仪器类产品5项，注册证均由发行人单独申请。体外诊断试剂覆盖AFP-L3、异常凝血酶原、降钙素原、NT-proBNP、GP73、脂蛋白磷脂酶A2、心肌肌钙蛋白、白介素6等检测项目，部分核心产品为III类注册证，主要用于肝癌、心衰、感染、心肌梗死、肾损伤等辅助诊断或风险评估。仪器方面，C2000全自动化学发光免疫分析仪为III类，理论测试速度150T/h；UPT-3A系列上转发光免疫分析仪可检测血清、血浆、全血、尿液等样本，理论测试速度100T/h。,129,88,88,0,11,10,37,18,10,2,12,0.13636363636363635,3,-9,2.1363636363636362,
688068_1206944408_glm4_dewrap_join_chunk_0020,688068,热景生物,1206944408,20,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688068_1206944408_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6677,6332,3999,3999,24,3999,287,287,发行人拥有上转发光技术、糖捕获技术、磁微粒化学发光技术、基因重组及单克隆抗体技术等核心技术，其中上转发光全定量POCT免疫分析仪及试剂、磁微粒化学发光免疫分析系统已实现产业化，糖捕获技术用于AFP-L3产品并初步产业化。2010年发行人以独占许可方式取得军科院微生物所两项上转发光相关发明专利使用权，并在此基础上获得17项上转发光相关专利、23个医疗器械注册证。发行人完成UPT-POCT生产工艺研究并实现产业化，相关项目获2015年度国家技术发明二等奖；在研方向包括手持型上转发光免疫分析仪、多通道全自动上转发光免疫分析仪及AMH、抑制素B、SAA、CRP等上转发光试剂。,144,64,64,0,6,23,11,11,9,4,13,0.203125,3,-10,2.09375,
688068_1206944408_glm4_dewrap_join_chunk_0021,688068,热景生物,1206944408,21,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688068_1206944408_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6638,6189,3866,3866,24,3866,247,247,"发行人掌握糖捕获、磁微粒化学发光、基因重组及单克隆抗体等技术，开发AFP-L3、肝癌早诊三联检、GP73及MQ60、C2000等化学发光仪器。2017年AFP-L3全自动化学发光产品获三类医疗器械注册证并上市，C2000每小时可获150个检测结果，且为国产仅有全自动检测肝癌三联检项目的化学发光免疫分析仪。报告期核心技术产品收入分别为10,892.29万元、12,657.67万元、16,941.08万元和8,584.55万元，占营业收入89.14%、89.08%、90.53%和91.36%。",124,96,96,0,10,10,20,24,24,8,32,0.3333333333333333,3,-29,2.6875,
688068_1206944408_glm4_dewrap_join_chunk_0022,688068,热景生物,1206944408,22,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688068_1206944408_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6902,6374,3998,3998,24,3998,255,255,"发行人承担国家科技部863计划2项、重大专项3项、科技型中小企业技术创新项目2项、北京市科委课题7项及中关村管委会课题2项，并建有北京市重点实验室和博士后科研工作站。公司研发中心下设八个研发及工艺部门，覆盖临床前沿、公共安全、快速试剂、化学发光试剂和仪器研发转化。截至2019年6月30日，公司研发人员116人，占员工总数20.24%；报告期研发经费分别为1,329.50万元、1,563.33万元、1,838.34万元和1,351.07万元，研发费用率为10.88%、11.00%、9.82%和14.38%。",128,83,83,0,8,17,22,20,13,3,16,0.1927710843373494,3,-13,2.2650602409638556,
688068_1206944408_glm4_dewrap_join_chunk_0023,688068,热景生物,1206944408,23,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688068_1206944408_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6747,6287,3955,3955,24,3955,211,211,"发行人依托北京市重点实验室和博士后科研工作站推进技术储备，在化学发光、上转发光、PCR荧光探针、微流控等平台布局60项主要临床诊断试剂和仪器在研项目，并开展7项创新生物活性原料研发。纳米囊萤技术发光强度为现有发光材料的500至1,000倍，已突破核心技术并申请专利；糖蛋白质谱分离技术已突破核心技术并申请2项专利。微流控人体短腔道微生态检测产品已获1项实用新型专利，微阵列芯片检测仪、阴道微生物测定试剂盒进入注册检验阶段。",106,74,74,0,5,19,25,15,8,2,10,0.13513513513513514,3,-7,2.108108108108108,
688068_1206944408_glm4_dewrap_join_chunk_0024,688068,热景生物,1206944408,24,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688068_1206944408_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,927,892,484,484,24,484,156,156,热景生物及吉林热景持有医疗器械经营许可证和第二类医疗器械经营备案凭证，经营范围覆盖临床检验分析仪器及诊断试剂等；截至招股说明书签署日，发行人及子公司取得58项医疗器械产品出口销售证明。公司制定内部审核、生产过程、不合格品、纠正预防、质量事故与不良事件报告等制度，形成覆盖研发、生产、销售、应用环节的质量控制体系。,78,16,16,0,1,3,5,3,4,0,4,0.25,2,-2,2.375,
688036_1206947132_glm4_dewrap_join_chunk_0001,688036,传音控股,1206947132,1,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7360,6897,3988,3988,24,3988,331,331,"公司主营以手机为核心的智能终端设计、研发、生产、销售和品牌运营，主要产品为TECNO、itel、Infinix三大品牌手机，销售集中于非洲、南亚、东南亚、中东和南美等新兴市场。2018年公司手机出货量1.24亿部，全球、印度、非洲市场占有率分别为7.04%、6.72%、48.71%，排名全球第四、印度第四、非洲第一；报告期手机产品销售收入占主营业务收入均达95%以上，2016至2018年主营业务收入由108.40亿元增至221.72亿元。公司设有上海、深圳研发中心，研发深肤色人脸识别、本地化场景、用户画像等技术，2019年上半年研发人员1,559人、研发费用3.49亿元；Carlcare全球服务网点超过2,000个，并合作开发5款月活超1,000万应用。",166,74,74,0,6,10,18,18,17,5,22,0.2972972972972973,3,-19,2.608108108108108,
688036_1206947132_glm4_dewrap_join_chunk_0002,688036,传音控股,1206947132,2,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7125,6479,3985,3985,24,3985,291,291,"公司智能机销量由2016年的1,661万台增至2018年的3,406万台，销售金额由67.41亿元增至154.79亿元，销售网络下沉和印度等亚洲市场拓展推动收入增长。公司采购采用以产定购，生产采用以销定产，并结合自主生产、外协和ODM；2019年上半年自主、外协、ODM生产成本占比分别为57.72%、38.42%、3.86%，外协加工费形成成本占营业成本3.33%，报告期均低于5%。公司自有生产基地分布于深圳、重庆、惠州、埃塞俄比亚、印度、孟加拉，2018年重庆传音产能3,117.16万台、泰衡诺658.78万台；销售以经销商为主、运营商为辅，经销商通常先款后货、买断式销售。",146,88,88,0,8,12,25,23,17,3,20,0.22727272727272727,3,-17,2.4318181818181817,
688036_1206947132_glm4_dewrap_join_chunk_0003,688036,传音控股,1206947132,3,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6144,5529,3553,3553,24,3553,276,276,"公司经销商数量由2016年初306家增至2018年末2,737家，2019年6月末为2,398家，增长主要来自2016年后拓展印度等亚洲新兴市场，2019年上半年减少主要因印度渠道优化。2019年6月末，非洲地区2016年前签约经销商对应收入占非洲收入64.65%，3,000万元以上经销商收入占比76.43%；印度及其他地区经销商多为报告期内签约，300万元以下经销商收入占比49.60%。2016年以来新增经销商收入占各期收入比例由21.64%升至45.38%，但公司主要经销商合作整体稳定，主要客户收入随非洲、印度市场需求及公司份额提升整体增长。",138,45,45,0,4,4,10,11,14,2,16,0.35555555555555557,3,-13,2.7333333333333334,
688036_1206947132_glm4_dewrap_join_chunk_0004,688036,传音控股,1206947132,4,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6756,6195,3970,3970,24,3970,302,302,"报告期公司营业收入分别为116.37亿元、200.44亿元、226.46亿元和105.04亿元，2017年、2018年同比增长72.24%、12.98%；收入主要由老经销商贡献，其收入占比分别为67.13%、79.07%、82.48%、85.61%。2017年增长主要来自非洲老经销商和印度市场开拓，公司手机出货量由7,557.05万部增至12,732.18万部，非洲、印度市场占有率分别由33.73%、3.40%升至45.12%、9.03%。2018年公司非洲份额升至48.71%，但印度受Lyf超低价功能机竞争影响，整体份额降至6.72%；公司盈利主要来自手机销售，手机产品毛利率整体保持20%以上。",151,76,76,0,9,11,18,18,16,4,20,0.2631578947368421,3,-17,2.4342105263157894,
688036_1206947132_glm4_dewrap_join_chunk_0005,688036,传音控股,1206947132,5,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7170,6756,3974,3974,24,3974,276,276,"公司境内工厂整机经香港采购公司后由香港或迪拜销售主体面向海外客户销售，印度、埃塞俄比亚、孟加拉等当地工厂则接收CKD/SKD套料并加工为整机后销售。公司以销定产并通过SAP统一管理订单、生产和实物流转，报告期手机产量分别为7,698.11万台、12,922.98万台、12,596.87万台和5,188.36万台，销量分别为7,557.05万台、12,732.18万台、12,428.37万台和5,471.42万台，产销率保持95%以上。公司产品未列入高污染、高环境风险名录，已通过ISO14001环境管理体系认证，报告期无重大污染事故或环保行政处罚。",138,70,70,0,8,30,17,9,6,0,6,0.08571428571428572,3,-3,1.6428571428571428,
688036_1206947132_glm4_dewrap_join_chunk_0006,688036,传音控股,1206947132,6,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7385,6986,3995,3995,24,3995,181,181,公司所处移动通信终端设备制造业，手机产品包括功能手机和智能手机，重点面向非洲、印度等新兴市场；公司专注于以非洲为代表的新兴市场进行本土化产品研发和技术创新，在品牌影响力、用户规模、技术创新、销售网络、供应链管控、售后服务方面具备优势。2014年至2018年，非洲、印度智能机保有量及人均保有量快速上升，功能机仍有一定市场份额，新兴市场空间将推动公司经营业绩提升。,91,78,78,0,11,54,8,4,1,0,1,0.01282051282051282,2,1,1.1025641025641026,
688036_1206947132_glm4_dewrap_join_chunk_0007,688036,传音控股,1206947132,7,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6536,5793,3995,3995,24,3995,208,208,2018年公司全品类手机全球市场占有率为7.04%，全球排名第4，较2016年3.95%提升3.09个百分点；智能手机全球市场占有率为2.75%，排名第9，较2016年1.17%明显提升。2016年至2018年，公司功能手机全球出货量均排名第一，市场占有率分别为12.12%、19.62%和19.47%。公司深耕以非洲为代表的新兴市场，2018年非洲市场份额48.71%、位列第一，印度市场份额6.72%、位列第四。,104,63,63,0,8,15,7,12,18,3,21,0.3333333333333333,3,-18,2.4126984126984126,
688036_1206947132_glm4_dewrap_join_chunk_0008,688036,传音控股,1206947132,8,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7611,7249,3996,3996,24,3996,256,256,"公司定位于科技品牌出海，面向海外新兴市场用户提供智能终端设备，并基于自主研发的智能终端操作系统和流量入口提供互联网服务。2018年公司手机出货量超过1亿部，全球市场占有率7.04%、排名第四；非洲市场占有率48.71%、位列第一；印度市场占有率6.72%、位列第四。2016年至2018年，公司产品出货量由7,557.05万台增至12,428.37万台，销售金额由1,084,003.93万元增至2,217,196.08万元，旗下TECNO、itel、Infinix在非洲消费者品牌榜中分别列第5、17、26名。",128,72,72,0,5,25,15,13,11,3,14,0.19444444444444445,3,-11,2.125,
688036_1206947132_glm4_dewrap_join_chunk_0009,688036,传音控股,1206947132,9,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7046,6730,3863,3863,24,3863,265,265,"公司针对非洲市场研发黑人肤色摄像、夜间拍照捕捉、暗处人脸识别、低成本高压快充、超长待机、防汗液USB端口等本地化技术，Boomplay已成为非洲最大的音乐流媒体平台。报告期内研发投入超过二十亿元，公司在上海和深圳设自主研发中心，拥有研发人员1,500多人；截至2018年末，月均超过8,000万台智能手机连入互联网。公司产品进入全球70多个国家和地区，与超过2,000家经销商客户合作，并在埃塞俄比亚、印度、孟加拉国等地设自有工厂。Carlcare在全球建有超过2,000个服务网点，是非洲最大的电子类及家电类产品服务方案解决商。",133,83,83,0,6,6,17,23,24,7,31,0.37349397590361444,4,-27,2.891566265060241,
688036_1206947132_glm4_dewrap_join_chunk_0010,688036,传音控股,1206947132,10,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6547,5871,3964,3964,24,3964,342,342,"报告期各期，公司手机产品收入分别为1,042,163.00万元、1,913,507.72万元、2,142,891.50万元和969,857.96万元，占主营业务收入比例分别为96.14%、97.68%、96.65%和95.40%；智能机收入占比由2016年的62.19%升至2019年1-6月的71.99%。2016年至2018年及2019年1-6月，公司手机销量分别为7,557.05万台、12,732.18万台、12,428.37万台和5,471.42万台，产销率均维持在95%以上。公司采用经销为主、少量运营商销售为辅的销售模式，主要客户为非洲、南亚等地手机经销商，前五大客户销售占比为18.32%、15.88%、15.39%和16.07%，不存在单一客户销售超过50%的情形。",171,76,76,0,7,2,8,18,34,7,41,0.5394736842105263,3,-38,3.1973684210526314,
688036_1206947132_glm4_dewrap_join_chunk_0011,688036,传音控股,1206947132,11,24,results/glm4_dewrap_join_pilot100_20260705/chunks/688036_1206947132_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7085,6166,3838,3838,24,3838,230,230,报告期内公司主要经销商覆盖尼日利亚、肯尼亚、科特迪瓦、印度等市场，多数自2014年至2018年开始合作且持续合作，新增或退出较少；个别客户变动主要因同一实际控制人调整合作主体、埃塞俄比亚独立设厂或市场开拓。公司主要原材料包括屏幕、存储器、芯片、电池、摄像头，2016年至2019年1-6月五类合计采购金额占采购总额约64.93%至67.85%。公司称关键元器件可选择多家供应商采购，不存在对单一元器件供应商较大依赖，能源采购以电能为主且占主营业务成本比例较低。,115,73,73,0,5,12,18,24,12,2,14,0.1917808219178082,3,-11,2.4383561643835616,
